tcp_sprt_5_1,int64
tcp_sprt_6_1,int64
tcp_sprt_7_1,int64
tcp_sprt_8_1,int64
tcp_sprt_9_1,int64
tcp_sprt_10_1,int64
tcp_sprt_11_1,int64
tcp_sprt_12_1,int64
tcp_sprt_13_1,int64
tcp_sprt_14_1,int64
tcp_sprt_15_1,int64
tcp_dprt_0_1,int64
tcp_dprt_1_1,int64
tcp_dprt_2_1,int64
tcp_dprt_3_1,int64
tcp_dprt_4_1,int64
tcp_dprt_5_1,int64
tcp_dprt_6_1,int64
tcp_dprt_7_1,int64
tcp_dprt_8_1,int64
tcp_dprt_9_1,int64
tcp_dprt_10_1,int64
tcp_dprt_11_1,int64
tcp_dprt_12_1,int64
tcp_dprt_13_1,int64
tcp_dprt_14_1,int64
tcp_dprt_15_1,int64
tcp_seq_0_1,int64
tcp_seq_1_1,int64
tcp_seq_2_1,int64
tcp_seq_3_1,int64
tcp_seq_4_1,int64
tcp_seq_5_1,int64
tcp_seq_6_1,int64
tcp_seq_7_1,int64
tcp_seq_8_1,int64
